game_id,TEN_OL,TEN_DL,ARI_OL,ARI_DL,LV_OL,LV_DL,BAL_OL,BAL_DL,CHI_OL,CHI_DL,LA_OL,LA_DL,CLE_OL,CLE_DL,KC_OL,KC_DL,TB_OL,TB_DL,DAL_OL,DAL_DL,NYG_OL,NYG_DL,DEN_OL,DEN_DL,NO_OL,NO_DL,GB_OL,GB_DL,HOU_OL,HOU_DL,JAX_OL,JAX_DL,LAC_OL,LAC_DL,WAS_OL,WAS_DL,NE_OL,NE_DL,MIA_OL,MIA_DL,MIN_OL,MIN_DL,CIN_OL,CIN_DL,NYJ_OL,NYJ_DL,CAR_OL,CAR_DL,ATL_OL,ATL_DL,PHI_OL,PHI_DL,BUF_OL,BUF_DL,PIT_OL,PIT_DL,IND_OL,IND_DL,SEA_OL,SEA_DL,DET_OL,DET_DL,SF_OL,SF_DL
2021_08_MIA_BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.352879434,0.5272433047110188,,,,,,,,,,,,,0.7366505999999999,0.47921822195344305,,,,,,,,,,
2021_08_NE_LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5966425740000001,0.4286396472603845,,,0.4566208559999999,0.45585381631881916,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_08_NYG_KC,,,,,,,,,,,,,,,0.7535141599999999,0.45096740587644146,,,,,0.42096620299999993,0.4492102489768833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_08_PHI_DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67514176,0.42607828553476007,,,,,,,,,0.5381765039999999,0.4065594166109003,,
2021_08_PIT_CLE,,,,,,,,,,,,,0.29270707000000007,0.4220841013461168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21022079430000004,0.41838083177496965,,,,,,,,
2021_08_SF_CHI,,,,,,,,,0.04201228159999999,0.4888220922500127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584342207,0.4949947762080492
2021_08_TB_NO,,,,,,,,,,,,,,,,,0.6837985440000001,0.498585200867739,,,,,,,0.151442732,0.46836394788032387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_08_TEN_IND,0.47325951400000005,0.4562759952482453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41214186999999997,0.45266036854508485,,,,,,
2021_08_WAS_DEN,,,,,,,,,,,,,,,,,,,,,,,0.32523845,0.4838027773065382,,,,,,,,,,,0.081192754,0.5091054329033116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_09_ARI_SF,,,0.306689466,0.44982205073926235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594572231,0.4606641052948902
2021_09_ATL_NO,,,,,,,,,,,,,,,,,,,,,,,,,0.164352668,0.46836394788032387,,,,,,,,,,,,,,,,,,,,,,,0.047623849,0.38661940119971366,,,,,,,,,,,,,,
2021_09_BUF_JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2190211133,0.4195832396466293,,,,,,,,,,,,,,,,,,,,,0.7366505999999999,0.40924300926339086,,,,,,,,,,
2021_09_CHI_PIT,,,,,,,,,0.22158549900000002,0.48187764780556824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25779190600000007,0.47818358644896813,,,,,,,,
2021_09_CLE_CIN,,,,,,,,,,,,,0.26670026500000005,0.41827273183707286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424082579,0.47038899196214523,,,,,,,,,,,,,,,,,,,,
2021_09_DEN_DAL,,,,,,,,,,,,,,,,,,,0.63389388,0.45834605333094475,,,0.62167754,0.4838027773065382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_09_GB_KC,,,,,,,,,,,,,,,0.7535141599999999,0.4560327409241346,,,,,,,,,,,0.624649295,0.4262235218598617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_09_HOU_MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043981604,0.4775042012921151,,,,,,,,,0.1015568506,0.5272433047110188,,,,,,,,,,,,,,,,,,,,,,,,
2021_09_LAC_PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526309794,0.3909412345619718,,,,,,,,,,,,,,,,,0.60660874,0.4179319916741805,,,,,,,,,,,,
2021_09_LV_NYG,,,,,0.109791701,0.5300051728253805,,,,,,,,,,,,,,,0.03597608,0.5049437885261542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_09_MIN_BAL,,,,,,,0.6223396939999999,0.46366558340959513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36288055700000005,0.4553020855499156,,,,,,,,,,,,,,,,,,,,,,
2021_09_NE_CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381438627,0.47827651930559334,,,,,,,,,0.29095723,0.4713877293735108,,,,,,,,,,,,,,,,
2021_09_NYJ_IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1411608795,0.46206355660300724,,,,,,,,,,,0.35636091000000003,0.4545817079912383,,,,,,
2021_09_TEN_LA,0.403931521,0.4497422140525707,,,,,,,,,0.38958183099999993,0.42517718724039244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_10_ATL_DAL,,,,,,,,,,,,,,,,,,,0.6787561089999999,0.4490692364650991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338681885,0.37305580332241645,,,,,,,,,,,,,,
2021_10_BAL_MIA,,,,,,,0.6223396939999999,0.4892384177926762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273782532,0.5268632421298404,,,,,,,,,,,,,,,,,,,,,,,,
2021_10_BUF_NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2180832435,0.4592697899316609,,,,,,,0.76917664,0.4272641561338083,,,,,,,,,,
2021_10_CAR_ARI,,,0.198808376,0.4461923401273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10974106,0.4212535968176158,,,,,,,,,,,,,,,,
2021_10_CLE_NE,,,,,,,,,,,,,0.15227293790000002,0.47030842912476606,,,,,,,,,,,,,,,,,,,,,,,0.349431696,0.4508279253654228,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_10_DET_PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4244860570000001,0.41838083177496965,,,,,0.582501114,0.3993469231010906,,
2021_10_JAX_IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04210610929999999,0.4329726474521271,,,,,,,,,,,,,,,,,,,,,,,,,0.36129526,0.4504766176792514,,,,,,
2021_10_KC_LV,,,,,0.41945678000000003,0.47427094883196685,,,,,,,,,0.7535141599999999,0.5006006045881638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_10_LA_SF,,,,,,,,,,,0.43121995099999993,0.4317197409742725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594572231,0.4670738103762795
2021_10_MIN_LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4693908869999999,0.3909412345619718,,,,,,,0.350221487,0.4081618762896389,,,,,,,,,,,,,,,,,,,,,,
2021_10_NO_TEN,0.448718684,0.4697694355186411,,,,,,,,,,,,,,,,,,,,,,,0.103185931,0.4731621738748566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_10_PHI_DEN,,,,,,,,,,,,,,,,,,,,,,,0.34021422,0.4709135994689067,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60660874,0.4650787904251765,,,,,,,,,,,,
2021_10_SEA_GB,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458755174,0.4262235218598617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29612547199999995,0.4349080673327709,,,,
2021_10_TB_WAS,,,,,,,,,,,,,,,,,0.47532407499999996,0.470592922875461,,,,,,,,,,,,,,,,,0.08164300190000001,0.482461746675236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_11_ARI_SEA,,,0.23160614899999998,0.4461923401273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329997816,0.44166783853310043,,,,
2021_11_BAL_CHI,,,,,,,0.517745814,0.49980525545244203,0.19053773000000002,0.4763763541014646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_11_CIN_LV,,,,,0.24631485800000003,0.4818779493518075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424082579,0.5278302420708966,,,,,,,,,,,,,,,,,,,,
2021_11_DAL_KC,,,,,,,,,,,,,,,0.80548504,0.43439696667428007,,,0.797620055,0.4490692364650991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_11_DET_CLE,,,,,,,,,,,,,0.24653013259999998,0.4156733034719043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.522831864,0.3801504501660473,,
2021_11_GB_MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48344697400000003,0.4366854869446289,,,,,,,,,,,,,0.353275387,0.4268757769442403,,,,,,,,,,,,,,,,,,,,,,
2021_11_HOU_TEN,0.35379788100000004,0.4329949561212109,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4117134706419791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_11_IND_BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7565970099999999,0.40924300926339086,,,0.416495046,0.4504766176792514,,,,,,
2021_11_MIA_NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1744583156,0.5272433047110188,,,,,0.1690584275,0.49284639037003014,,,,,,,,,,,,,,,,,,
2021_11_NE_ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2994206,0.4207393916237353,,,,,,,,,,,0.171102322,0.3982037413462566,,,,,,,,,,,,,,
2021_11_NO_PHI,,,,,,,,,,,,,,,,,,,,,,,,,0.21145119199999998,0.46836394788032387,,,,,,,,,,,,,,,,,,,,,,,,,0.59440732,0.45936574153514986,,,,,,,,,,,,
2021_11_NYG_TB,,,,,,,,,,,,,,,,,0.511381204,0.49189043270508087,,,0.072560679,0.46133871169009977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_11_PIT_LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.633350484,0.4071962886375892,,,,,,,,,,,,,,,,,,,,,0.4074866470000001,0.4126289907078083,,,,,,,,
2021_11_SF_JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1329535533,0.4309141748984279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594572231,0.4684690267771906
2021_11_WAS_CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08164300190000001,0.4460205330216329,,,,,,,,,,,0.11019130790000001,0.4257093138453098,,,,,,,,,,,,,,,,
2021_12_ATL_JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0260220533,0.40397835022982964,,,,,,,,,,,,,,,,,0.013365449,0.4023375584498607,,,,,,,,,,,,,,
2021_12_BUF_NO,,,,,,,,,,,,,,,,,,,,,,,,,0.344441792,0.45869592991307906,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74483167,0.44335167222132443,,,,,,,,,,
2021_12_CAR_MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1744583156,0.5268632421298404,,,,,,,0.153722664,0.46705234646198235,,,,,,,,,,,,,,,,
2021_12_CHI_DET,,,,,,,,,0.227315368,0.4519149785875037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.522831864,0.44124877096361664,,
2021_12_CLE_BAL,,,,,,,0.5508501640000001,0.46366558340959513,,,,,0.21637838300000004,0.43408579769895816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_12_LAC_DEN,,,,,,,,,,,,,,,,,,,,,,,0.391407653,0.4939597232433006,,,,,,,,,0.5891039840000001,0.4297692729384823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_12_LA_GB,,,,,,,,,,,0.44596592099999993,0.42253349889973274,,,,,,,,,,,,,,,0.44905740400000005,0.43969198293113476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_12_LV_DAL,,,,,0.349787736,0.5102344825818094,,,,,,,,,,,,,0.6787561089999999,0.5226132092407484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_12_MIN_SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341616673,0.44056734458584923,,,,,,,,,,,,,,,,,,,,,0.594572231,0.4684690267771906
2021_12_NYJ_HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0063992157,0.4111167890163673,,,,,,,,,,,,,,,0.13147603919999998,0.4532452653181901,,,,,,,,,,,,,,,,,,
2021_12_PHI_NYG,,,,,,,,,,,,,,,,,,,,,0.193735876,0.4492102489768833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5499840899999999,0.45267097337249174,,,,,,,,,,,,
2021_12_PIT_CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49358387499999995,0.47038899196214523,,,,,,,,,,,0.382726959,0.41356744899267656,,,,,,,,
2021_12_SEA_WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10519835190000001,0.47677274541101344,,,,,,,,,,,,,,,,,,,,,,,0.26608150199999997,0.48438277464973156,,,,
2021_12_TB_IND,,,,,,,,,,,,,,,,,0.4570801689999999,0.4697831384456609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36129526,0.4683171116649148,,,,,,
2021_12_TEN_NE,0.31476472,0.4368003424675282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.320807616,0.42414455774719684,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_13_ARI_CHI,,,0.213679362,0.48216945152816226,,,,,0.046910231999999996,0.455787889453655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_13_BAL_PIT,,,,,,,0.5917944199999999,0.46366558340959513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371324192,0.43067492578862976,,,,,,,,
2021_13_DAL_NO,,,,,,,,,,,,,,,,,,,0.6787561089999999,0.4916159566881935,,,,,0.354874261,0.4832361011172571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_13_DEN_KC,,,,,,,,,,,,,,,0.67951703,0.4784639694667317,,,,,,,0.39196792,0.4939597232433006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_13_IND_HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016084056,0.38851118137177143,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36129526,0.4309029475571631,,,,,,
2021_13_JAX_LA,,,,,,,,,,,0.40924634099999996,0.42317616183126444,,,,,,,,,,,,,,,,,,,0.0260220533,0.4304274647742645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_13_LAC_CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5891039840000001,0.3921489640305708,,,,,,,,,0.46950332400000006,0.47038899196214523,,,,,,,,,,,,,,,,,,,,
2021_13_MIN_DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433035187,0.4325339730735152,,,,,,,,,,,,,,,,,,,0.522831864,0.3996768772274145,,
2021_13_NE_BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38424486599999996,0.4191764649773643,,,,,,,,,,,,,,,0.76030591,0.4403593942290464,,,,,,,,,,
2021_13_NYG_MIA,,,,,,,,,,,,,,,,,,,,,0.116542283,0.4559648374422984,,,,,,,,,,,,,,,,,0.202380312,0.534155893905718,,,,,,,,,,,,,,,,,,,,,,,,
2021_13_PHI_NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13217299319999998,0.4576921942364182,,,,,0.54952963,0.44327822544763384,,,,,,,,,,,,
2021_13_SF_SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36798456199999996,0.47316122268921595,,,0.583275657,0.4684690267771906
2021_13_TB_ATL,,,,,,,,,,,,,,,,,0.511381204,0.4481054358431028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013365449,0.4115297915901851,,,,,,,,,,,,,,
2021_13_WAS_LV,,,,,0.09293557490000001,0.5260063934194176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08164300190000001,0.5183453260561747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_14_ATL_CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4430299760157574,0.047623849,0.43296990448272,,,,,,,,,,,,,,
2021_14_BAL_CLE,,,,,,,0.49268397,0.46366558340959513,,,,,0.21637838300000004,0.43408579769895816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_14_BUF_TB,,,,,,,,,,,,,,,,,0.532524684,0.5558728688102004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76917664,0.4437932560221836,,,,,,,,,,
2021_14_CHI_GB,,,,,,,,,0.273822604,0.47957381917419967,,,,,,,,,,,,,,,,,0.47762865900000007,0.48443773813424484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_14_DAL_WAS,,,,,,,,,,,,,,,,,,,0.6787561089999999,0.4796247920206547,,,,,,,,,,,,,,,0.3333313319,0.47677274541101344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_14_DET_DEN,,,,,,,,,,,,,,,,,,,,,,,0.39248465000000005,0.485350385750468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579812024,0.45259023918940516,,
2021_14_JAX_TEN,0.29753946400000003,0.4470271750976639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0339964913,0.44209918159660944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_14_LA_ARI,,,0.213679362,0.4461923401273219,,,,,,,0.40924634099999996,0.401178829592287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_14_LV_KC,,,,,0.232111892,0.5176057614843028,,,,,,,,,0.67951703,0.5006006045881638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_14_NO_NYJ,,,,,,,,,,,,,,,,,,,,,,,,,0.1707518837,0.4790022457526643,,,,,,,,,,,,,,,,,,,0.08168368420000001,0.512247414061099,,,,,,,,,,,,,,,,,,
2021_14_NYG_LAC,,,,,,,,,,,,,,,,,,,,,0.244929309,0.42703647206131856,,,,,,,,,,,0.5891039840000001,0.4249371570900044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_14_PIT_MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40936044000000005,0.437618571015256,,,,,,,,,,,,,0.24072683600000003,0.41356744899267656,,,,,,,,
2021_14_SEA_HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02355535,0.38625057521765616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329997816,0.43170489469543305,,,,
2021_14_SF_CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.398456674,0.4742723673080882,,,,,,,,,,,,,,,,,,,0.594572231,0.47371195993268
2021_15_ARI_DET,,,0.398298934,0.4373621127836185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579812024,0.408730060041336,,
2021_15_ATL_SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1562838406,0.4101573930756296,,,,,,,,,,,,,0.594572231,0.4684690267771906
2021_15_CAR_BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19299906,0.4611700059204932,,,,,0.76917664,0.43014167077602883,,,,,,,,,,
2021_15_CIN_DEN,,,,,,,,,,,,,,,,,,,,,,,0.3915804580000001,0.47623059705829207,,,,,,,,,,,,,,,,,,,0.424082579,0.48022610802767696,,,,,,,,,,,,,,,,,,,,
2021_15_DAL_NYG,,,,,,,,,,,,,,,,,,,0.6787561089999999,0.4475720511734474,0.264545346,0.41634648177949163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_15_GB_BAL,,,,,,,0.50371788,0.4749766693511957,,,,,,,,,,,,,,,,,,,0.535005455,0.45549228022752586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_15_HOU_JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.39310164056429264,0.0260220533,0.4398115548110916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_15_KC_LAC,,,,,,,,,,,,,,,0.72616534,0.41689427372834276,,,,,,,,,,,,,,,,,0.599087244,0.3909412345619718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_15_LV_CLE,,,,,0.109791701,0.5226870118921864,,,,,,,0.10376684629999999,0.48136853100636817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_15_MIN_CHI,,,,,,,,,0.046910231999999996,0.47907046778411844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21154964699999998,0.4737734381965963,,,,,,,,,,,,,,,,,,,,,,
2021_15_NE_IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341401599,0.4407264307451241,,,,,,,,,,,,,,,,,,,0.425214819,0.4680610022684093,,,,,,
2021_15_NO_TB,,,,,,,,,,,,,,,,,0.511381204,0.47726754593006837,,,,,,,0.012909936,0.46836394788032387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_15_NYJ_MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1439028553,0.5268632421298404,,,,,0.12438131320000001,0.534156371879592,,,,,,,,,,,,,,,,,,
2021_15_SEA_LA,,,,,,,,,,,0.40924634099999996,0.39402062054303466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329997816,0.43170489469543305,,,,
2021_15_TEN_PIT,0.38849372400000004,0.4470271750976639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18770540900000002,0.4391341742891683,,,,,,,,
2021_15_WAS_PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2028181989,0.4851009554108103,,,,,,,,,,,,,,,0.60660874,0.42607828553476007,,,,,,,,,,,,
2021_16_BAL_CIN,,,,,,,0.5283774050000001,0.4571643797627253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461996445,0.47038899196214523,,,,,,,,,,,,,,,,,,,,
2021_16_BUF_NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.446549184,0.44775569132344556,,,,,,,,,,,,,,,0.76917664,0.4830221574240531,,,,,,,,,,
2021_16_CHI_SEA,,,,,,,,,0.075008108,0.4834649493928698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297299278,0.5071047905055502,,,,
2021_16_CLE_GB,,,,,,,,,,,,,0.1777425553,0.4345303306840594,,,,,,,,,,,,,0.44173626900000007,0.4262235218598617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_16_DEN_LV,,,,,0.067261835,0.5243645028627288,,,,,,,,,,,,,,,,,0.20987117700000002,0.4939597232433006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_16_DET_ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.223486459,0.3685088343826439,,,,,,,,,,,0.579812024,0.3982547579324034,,
2021_16_IND_ARI,,,0.26287096000000004,0.4496175014040875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339572682,0.4072436272926362,,,,,,
2021_16_JAX_NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032421268999999996,0.4123991373044429,,,,,,,,,,,,,0.1265750237,0.4873506673862998,,,,,,,,,,,,,,,,,,
2021_16_LAC_HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3979944672945264,,,0.501563688,0.4024555304306684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_16_LA_MIN,,,,,,,,,,,0.36420053599999996,0.3969927601409354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27039761100000004,0.3990376376512379,,,,,,,,,,,,,,,,,,,,,,
2021_16_MIA_NO,,,,,,,,,,,,,,,,,,,,,,,,,0.043981604,0.4632474708517977,,,,,,,,,,,,,0.1716475496,0.49883867176315927,,,,,,,,,,,,,,,,,,,,,,,,
2021_16_NYG_PHI,,,,,,,,,,,,,,,,,,,,,0.13796438779999998,0.4088090171491225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60660874,0.42607828553476007,,,,,,,,,,,,
2021_16_PIT_KC,,,,,,,,,,,,,,,0.6758105,0.4408335794985581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34206172400000007,0.41838083177496965,,,,,,,,
2021_16_SF_TEN,0.35937608700000007,0.453482228576899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594572231,0.4696817240453442
2021_16_TB_CAR,,,,,,,,,,,,,,,,,0.9337463799999999,0.5771905237478709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093213364,0.4221832699966853,,,,,,,,,,,,,,,,
2021_16_WAS_DAL,,,,,,,,,,,,,,,,,,,0.6787561089999999,0.46938900490529484,,,,,,,,,,,,,,,0.3483667489,0.4649937876141325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_17_ARI_DAL,,,0.47702095600000005,0.4328290374950639,,,,,,,,,,,,,,,0.507566879,0.4541541767773121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_17_ATL_BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206364509,0.3990716904661065,,,0.76917664,0.4445547978086493,,,,,,,,,,
